global_step,return,length
5,4.0,5
18,12.0,13
23,4.0,5
34,10.0,11
38,3.0,4
43,4.0,5
47,3.0,4
58,10.0,11
63,4.0,5
69,5.0,6
73,3.0,4
77,3.0,4
82,4.0,5
88,5.0,6
93,4.0,5
118,24.0,25
124,5.0,6
127,2.0,3
131,3.0,4
139,7.0,8
148,8.0,9
159,10.0,11
164,4.0,5
171,6.0,7
177,5.0,6
188,10.0,11
194,5.0,6
198,3.0,4
204,5.0,6
224,19.0,20
230,5.0,6
244,13.0,14
249,4.0,5
262,12.0,13
270,7.0,8
277,6.0,7
285,7.0,8
290,4.0,5
303,12.0,13
307,3.0,4
314,6.0,7
326,11.0,12
337,10.0,11
346,8.0,9
353,6.0,7
362,8.0,9
369,6.0,7
375,5.0,6
380,4.0,5
385,4.0,5
401,15.0,16
408,6.0,7
417,8.0,9
421,3.0,4
426,4.0,5
442,15.0,16
447,4.0,5
452,4.0,5
459,6.0,7
468,8.0,9
484,15.0,16
494,9.0,10
504,9.0,10
513,8.0,9
520,6.0,7
525,4.0,5
539,13.0,14
545,5.0,6
550,4.0,5
558,7.0,8
567,8.0,9
571,3.0,4
589,17.0,18
595,5.0,6
600,4.0,5
604,3.0,4
609,4.0,5
614,4.0,5
653,38.0,39
657,3.0,4
664,6.0,7
670,5.0,6
678,7.0,8
684,5.0,6
690,5.0,6
700,9.0,10
704,3.0,4
708,3.0,4
713,4.0,5
717,3.0,4
732,14.0,15
736,3.0,4
744,7.0,8
753,8.0,9
768,14.0,15
786,17.0,18
794,7.0,8
801,6.0,7
804,2.0,3
810,5.0,6
816,5.0,6
829,12.0,13
835,5.0,6
841,5.0,6
852,10.0,11
856,3.0,4
877,20.0,21
883,5.0,6
888,4.0,5
895,6.0,7
921,25.0,26
930,8.0,9
934,3.0,4
938,3.0,4
944,5.0,6
956,11.0,12
966,9.0,10
984,17.0,18
993,8.0,9
999,5.0,6
1006,6.0,7
1012,5.0,6
1029,16.0,17
1042,12.0,13
1047,4.0,5
1052,4.0,5
1069,16.0,17
1075,5.0,6
1085,9.0,10
1089,3.0,4
1096,6.0,7
1103,6.0,7
1108,4.0,5
1115,6.0,7
1121,5.0,6
1125,3.0,4
1130,4.0,5
1142,11.0,12
1147,4.0,5
1159,11.0,12
1174,14.0,15
1183,8.0,9
1187,3.0,4
1201,13.0,14
1207,5.0,6
1212,4.0,5
1217,4.0,5
1224,6.0,7
1230,5.0,6
1234,3.0,4
1240,5.0,6
1246,5.0,6
1258,11.0,12
1264,5.0,6
1273,8.0,9
1284,10.0,11
1291,6.0,7
1298,6.0,7
1311,12.0,13
1319,7.0,8
1325,5.0,6
1331,5.0,6
1346,14.0,15
1351,4.0,5
1355,3.0,4
1364,8.0,9
1368,3.0,4
1375,6.0,7
1382,6.0,7
1401,18.0,19
1408,6.0,7
1428,19.0,20
1439,10.0,11
1442,2.0,3
1447,4.0,5
1452,4.0,5
1465,12.0,13
1472,6.0,7
1488,15.0,16
1492,3.0,4
1496,3.0,4
1499,2.0,3
1505,5.0,6
1512,6.0,7
1515,2.0,3
1523,7.0,8
1537,13.0,14
1547,9.0,10
1553,5.0,6
1565,11.0,12
1574,8.0,9
1584,9.0,10
1595,10.0,11
1601,5.0,6
1611,9.0,10
1621,9.0,10
1629,7.0,8
1633,3.0,4
1639,5.0,6
1642,2.0,3
1649,6.0,7
1667,17.0,18
1673,5.0,6
1677,3.0,4
1685,7.0,8
1693,7.0,8
1714,20.0,21
1725,10.0,11
1732,6.0,7
1739,6.0,7
1751,11.0,12
1758,6.0,7
1768,9.0,10
1780,11.0,12
1786,5.0,6
1791,4.0,5
1798,6.0,7
1807,8.0,9
1810,2.0,3
1817,6.0,7
1822,4.0,5
1837,14.0,15
1841,3.0,4
1845,3.0,4
1852,6.0,7
1861,8.0,9
1873,11.0,12
1878,4.0,5
1881,2.0,3
1888,6.0,7
1894,5.0,6
1909,14.0,15
1919,9.0,10
1925,5.0,6
1929,3.0,4
1933,3.0,4
1942,8.0,9
1958,15.0,16
1963,4.0,5
1974,10.0,11
1979,4.0,5
1994,14.0,15
2000,5.0,6
2008,7.0,8
2013,4.0,5
2021,7.0,8
2031,9.0,10
2035,3.0,4
2040,4.0,5
2044,3.0,4
2086,41.0,42
2148,61.0,62
2201,52.0,53
2241,39.0,40
2332,90.0,91
2420,87.0,88
2473,52.0,53
2525,51.0,52
2599,73.0,74
2642,42.0,43
2697,54.0,55
2765,67.0,68
2824,58.0,59
2882,57.0,58
2948,65.0,66
3016,67.0,68
3071,54.0,55
3128,56.0,57
3174,45.0,46
3234,59.0,60
3310,75.0,76
3358,47.0,48
3402,43.0,44
3483,80.0,81
3544,60.0,61
3666,121.0,122
3737,70.0,71
3781,43.0,44
3924,142.0,143
3973,48.0,49
4030,56.0,57
4092,61.0,62
4271,178.0,179
4432,160.0,161
4863,430.0,431
5034,170.0,171
5369,334.0,335
5680,310.0,311
5981,300.0,301
6981,1000.0,1000
7981,1000.0,1000
8981,1000.0,1000
9981,1000.0,1000
10981,1000.0,1000
11981,1000.0,1000
12356,374.0,375
12397,40.0,41
12442,44.0,45
12485,42.0,43
12528,42.0,43
12597,68.0,69
12641,43.0,44
12707,65.0,66
12774,66.0,67
12823,48.0,49
12848,24.0,25
12891,42.0,43
12913,21.0,22
12962,48.0,49
12986,23.0,24
13011,24.0,25
13077,65.0,66
13145,67.0,68
13170,24.0,25
13221,50.0,51
13245,23.0,24
13268,22.0,23
13315,46.0,47
13378,62.0,63
13445,66.0,67
13486,40.0,41
13510,23.0,24
13556,45.0,46
13580,23.0,24
13626,45.0,46
13649,22.0,23
13695,45.0,46
13750,54.0,55
13778,27.0,28
13822,43.0,44
13847,24.0,25
13872,24.0,25
13895,22.0,23
13917,21.0,22
13939,21.0,22
13963,23.0,24
13985,21.0,22
14028,42.0,43
14072,43.0,44
14097,24.0,25
14122,24.0,25
14146,23.0,24
14169,22.0,23
14192,22.0,23
14224,31.0,32
14275,50.0,51
14305,29.0,30
14327,21.0,22
14558,230.0,231
14947,388.0,389
15153,205.0,206
15410,256.0,257
15878,467.0,468
16878,1000.0,1000
17878,1000.0,1000
18878,1000.0,1000
19878,1000.0,1000
20878,1000.0,1000
21878,1000.0,1000
22878,1000.0,1000
23878,1000.0,1000
24878,1000.0,1000
25878,1000.0,1000
26878,1000.0,1000
27878,1000.0,1000
28878,1000.0,1000
29878,1000.0,1000
30454,575.0,576
31454,1000.0,1000
32454,1000.0,1000
33454,1000.0,1000
34454,1000.0,1000
35454,1000.0,1000
36454,1000.0,1000
37454,1000.0,1000
38454,1000.0,1000
38929,474.0,475
38938,8.0,9
38965,26.0,27
38976,10.0,11
